Time (EET),Open,High,Low,Close,Volume 
2025.01.06 08:20:00,21339.108,21345.265,21338.186,21340.576,0.0588
2025.01.06 08:30:00,21340.32,21355.989,21339.221,21352.387,0.0721
2025.01.06 08:40:00,21352.265,21358.299,21348.842,21352.698,0.0617
2025.01.06 08:50:00,21352.343,21355.354,21348.032,21352.299,0.0563
2025.01.06 09:00:00,21352.117,21356.665,21343.253,21351.765,0.0955
2025.01.06 09:10:00,21351.843,21364.786,21351.731,21359.909,0.0854
2025.01.06 09:20:00,21360.187,21371.354,21358.332,21369.708,0.0749
2025.01.06 09:30:00,21369.608,21379.287,21367.153,21372.687,0.0826
2025.01.06 09:40:00,21372.876,21378.399,21370.298,21375.087,0.0643
2025.01.06 09:50:00,21375.052,21375.365,21367.22,21367.81,0.07
2025.01.06 10:00:00,21367.653,21389.609,21367.653,21389.043,0.1469
2025.01.06 10:10:00,21389.187,21397.599,21375.842,21377.309,0.1255
2025.01.06 10:20:00,21377.131,21387.654,21367.52,21378.175,0.1366
2025.01.06 10:30:00,21377.899,21397.564,21375.154,21394.731,0.1425
2025.01.06 10:40:00,21395.332,21420.399,21393.854,21415.353,0.1266
2025.01.06 10:50:00,21415.22,21427.589,21413.021,21421.065,0.1192
2025.01.06 11:00:00,21420.842,21443.087,21419.365,21438.065,0.1827
2025.01.06 11:10:00,21438.187,21448.886,21436.798,21441.143,0.1427
2025.01.06 11:20:00,21441.387,21456.889,21437.176,21445.865,0.1359
2025.01.06 11:30:00,21446.02,21454.265,21437.397,21438.608,0.1172
2025.01.06 11:40:00,21439.187,21461.554,21438.832,21461.01,0.1073
2025.01.06 11:50:00,21461.209,21473.398,21458.62,21472.11,0.1095
2025.01.06 12:00:00,21472.097,21475.531,21457.708,21474.589,0.1233
2025.01.06 12:10:00,21474.576,21493.164,21467.376,21491.121,0.1186
2025.01.06 12:20:00,21490.865,21495.176,21479.386,21482.831,0.1185
2025.01.06 12:30:00,21482.786,21483.709,21469.599,21479.132,0.1289
2025.01.06 12:40:00,21478.854,21485.919,21463.719,21478.053,0.1255
2025.01.06 12:50:00,21477.687,21479.397,21462.808,21473.853,0.1241
2025.01.06 13:00:00,21473.999,21490.232,21445.309,21489.332,0.2002
2025.01.06 13:10:00,21489.254,21502.608,21480.064,21502.075,0.2233
2025.01.06 13:20:00,21502.11,21529.989,21497.81,21527.653,0.2095
2025.01.06 13:30:00,21527.51,21547.399,21521.32,21540.909,0.2013
2025.01.06 13:40:00,21541.143,21542.909,21516.354,21519.665,0.1743
2025.01.06 13:50:00,21519.864,21535.208,21511.643,21533.564,0.1542
2025.01.06 14:00:00,21533.231,21540.087,21524.543,21527.154,0.1694
2025.01.06 14:10:00,21527.054,21534.631,21514.397,21524.11,0.1613
2025.01.06 14:20:00,21523.853,21540.608,21518.576,21531.398,0.1542
2025.01.06 14:30:00,21531.673,21536.654,21517.576,21531.01,0.1542
2025.01.06 14:40:00,21531.175,21563.132,21524.343,21555.753,0.1531
2025.01.06 14:50:00,21555.831,21557.108,21534.321,21538.164,0.1602
2025.01.06 15:00:00,21538.298,21542.876,21529.254,21536.642,0.1652
2025.01.06 15:10:00,21537.186,21538.899,21521.586,21528.099,0.1595
2025.01.06 15:20:00,21528.165,21544.619,21520.121,21544.554,0.1605
2025.01.06 15:30:00,21546.032,21550.597,21526.021,21526.642,0.1623
2025.01.06 15:40:00,21527.209,21539.687,21510.176,21536.353,0.1832
2025.01.06 15:50:00,21536.575,21553.887,21534.231,21552.153,0.1729
2025.01.06 16:00:00,21553.753,21557.743,21529.286,21536.142,0.1839
2025.01.06 16:10:00,21536.275,21548.864,21446.765,21476.52,0.2504
2025.01.06 16:20:00,21479.053,21538.808,21470.886,21537.12,0.3018
2025.01.06 16:30:00,21536.499,21603.576,21528.389,21576.698,0.51478
2025.01.06 16:40:00,21576.799,21640.142,21571.408,21633.665,0.47748
2025.01.06 16:50:00,21635.154,21651.709,21597.089,21625.553,0.42072
2025.01.06 17:00:00,21626.676,21640.799,21606.589,21634.664,0.44364
